invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_amount,hour,Day,Month,Time_of_Day,Profit_USD,Profit
1755,WALM047,Flower Mound,Home and lifestyle,25.0,1.0,2022-05-22,2025-07-22 08:37:00,Ewallet,9.0,0.48,25.0,8,Sunday,May,Morning,0.12,0.12
1756,WALM040,Edinburg,Fashion accessories,73.0,1.0,2020-05-05,2025-07-22 16:07:00,Ewallet,9.0,0.48,73.0,16,Tuesday,May,Afternoon,0.3504,0.3504
1757,WALM081,Friendswood,Home and lifestyle,28.0,1.0,2021-12-16,2025-07-22 12:03:00,Ewallet,4.0,0.33,28.0,12,Thursday,December,Afternoon,0.0924,0.0924
1758,WALM072,Lancaster,Fashion accessories,59.0,1.0,2021-02-16,2025-07-22 09:16:00,Ewallet,8.0,0.33,59.0,9,Tuesday,February,Morning,0.1947,0.1947
1759,WALM026,Denton,Home and lifestyle,68.0,2.0,2022-01-18,2025-07-22 11:38:00,Ewallet,8.0,0.48,136.0,11,Tuesday,January,Morning,0.6527999999999999,0.6527999999999999
1760,WALM093,Angleton,Fashion accessories,35.0,3.0,2021-04-13,2025-07-22 07:30:00,Ewallet,4.0,0.33,105.0,7,Tuesday,April,Morning,0.3465,0.3465
1761,WALM077,Coppell,Home and lifestyle,38.0,3.0,2022-03-06,2025-07-22 08:05:00,Ewallet,8.0,0.33,114.0,8,Sunday,March,Morning,0.3762,0.3762
1762,WALM091,Little Elm,Fashion accessories,25.0,2.0,2021-11-23,2025-07-22 11:26:00,Ewallet,6.0,0.33,50.0,11,Tuesday,November,Morning,0.165,0.165
1763,WALM008,Corpus Christi,Home and lifestyle,47.0,2.0,2021-12-07,2025-07-22 14:18:00,Ewallet,4.0,0.48,94.0,14,Tuesday,December,Afternoon,0.45119999999999993,0.45119999999999993
1764,WALM092,Lake Jackson,Fashion accessories,34.0,2.0,2022-10-18,2025-07-22 19:54:00,Ewallet,6.0,0.33,68.0,19,Tuesday,October,Evening,0.2244,0.2244
1765,WALM079,La Porte,Home and lifestyle,70.0,2.0,2020-04-14,2025-07-22 10:23:00,Ewallet,4.0,0.33,140.0,10,Tuesday,April,Morning,0.462,0.462
1766,WALM085,Kerrville,Fashion accessories,75.0,2.0,2020-02-28,2025-07-22 09:19:00,Ewallet,8.0,0.33,150.0,9,Friday,February,Morning,0.495,0.495
1767,WALM083,Farmers Branch,Home and lifestyle,57.0,1.0,2020-01-30,2025-07-22 14:17:00,Ewallet,6.0,0.33,57.0,14,Thursday,January,Afternoon,0.1881,0.1881
1768,WALM100,Canyon,Fashion accessories,83.0,1.0,2020-08-12,2025-07-22 21:26:00,Ewallet,6.0,0.18,83.0,21,Wednesday,August,Night,0.1494,0.1494
1769,WALM021,McAllen,Home and lifestyle,21.0,1.0,2021-04-03,2025-07-22 13:31:00,Ewallet,4.0,0.48,21.0,13,Saturday,April,Afternoon,0.10079999999999999,0.10079999999999999
1770,WALM016,Brownsville,Fashion accessories,61.0,2.0,2023-11-29,2025-07-22 20:59:00,Ewallet,9.0,0.48,122.0,20,Wednesday,November,Evening,0.5855999999999999,0.5855999999999999
1771,WALM037,League City,Home and lifestyle,38.0,2.0,2023-02-02,2025-07-22 13:11:00,Ewallet,7.0,0.48,76.0,13,Thursday,February,Afternoon,0.36479999999999996,0.36479999999999996
1772,WALM053,Conroe,Fashion accessories,72.0,2.0,2021-01-29,2025-07-22 08:40:00,Ewallet,8.0,0.57,144.0,8,Friday,January,Morning,0.8207999999999999,0.8207999999999999
1773,WALM039,Longview,Home and lifestyle,67.0,3.0,2023-06-14,2025-07-22 17:10:00,Ewallet,7.0,0.48,201.0,17,Wednesday,June,Evening,0.9647999999999999,0.9647999999999999
1774,WALM068,Burleson,Fashion accessories,77.0,3.0,2021-06-12,2025-07-22 07:07:00,Ewallet,7.0,0.33,231.0,7,Saturday,June,Morning,0.7623,0.7623
1775,WALM044,Pharr,Home and lifestyle,32.0,3.0,2020-01-04,2025-07-22 16:10:00,Ewallet,6.0,0.48,96.0,16,Saturday,January,Afternoon,0.4608,0.4608
1776,WALM071,Lufkin,Fashion accessories,84.0,3.0,2021-02-24,2025-07-22 13:58:00,Ewallet,8.0,0.33,252.0,13,Wednesday,February,Afternoon,0.8316,0.8316
1777,WALM004,Austin,Home and lifestyle,73.0,3.0,2021-07-30,2025-07-22 21:22:00,Ewallet,7.0,0.48,219.0,21,Friday,July,Night,1.0512,1.0512
1778,WALM083,Farmers Branch,Fashion accessories,71.0,3.0,2021-12-29,2025-07-22 17:31:00,Ewallet,5.0,0.33,213.0,17,Wednesday,December,Evening,0.7029,0.7029
1779,WALM044,Pharr,Home and lifestyle,42.0,1.0,2023-02-04,2025-07-22 13:13:00,Ewallet,6.0,0.48,42.0,13,Saturday,February,Afternoon,0.20159999999999997,0.20159999999999997
1780,WALM042,Bryan,Fashion accessories,55.0,2.0,2020-08-26,2025-07-22 09:16:00,Ewallet,9.0,0.48,110.0,9,Wednesday,August,Morning,0.5279999999999999,0.5279999999999999
1781,WALM016,Brownsville,Home and lifestyle,68.0,1.0,2021-10-12,2025-07-22 18:50:00,Ewallet,7.0,0.48,68.0,18,Tuesday,October,Evening,0.32639999999999997,0.32639999999999997
1782,WALM059,Pflugerville,Fashion accessories,40.0,2.0,2020-03-10,2025-07-22 20:08:00,Ewallet,6.0,0.33,80.0,20,Tuesday,March,Evening,0.264,0.264
1783,WALM047,Flower Mound,Home and lifestyle,72.0,3.0,2022-10-31,2025-07-22 21:50:00,Ewallet,6.0,0.48,216.0,21,Monday,October,Night,1.0368,1.0368
1784,WALM036,Allen,Fashion accessories,53.0,1.0,2020-11-30,2025-07-22 09:30:00,Ewallet,7.0,0.48,53.0,9,Monday,November,Morning,0.25439999999999996,0.25439999999999996
1785,WALM044,Pharr,Home and lifestyle,16.0,3.0,2023-05-23,2025-07-22 06:16:00,Ewallet,5.0,0.48,48.0,6,Tuesday,May,Morning,0.2304,0.2304
1786,WALM096,Eagle Pass,Fashion accessories,29.0,1.0,2020-01-27,2025-07-22 14:50:00,Ewallet,6.0,0.18,29.0,14,Monday,January,Afternoon,0.052199999999999996,0.052199999999999996
1787,WALM090,Brownwood,Home and lifestyle,24.0,1.0,2023-03-14,2025-07-22 17:14:00,Ewallet,7.0,0.33,24.0,17,Tuesday,March,Evening,0.07919999999999999,0.07919999999999999
1788,WALM097,Alice,Fashion accessories,43.0,1.0,2023-10-30,2025-07-22 12:15:00,Ewallet,8.0,0.18,43.0,12,Monday,October,Afternoon,0.0774,0.0774
1789,WALM008,Corpus Christi,Home and lifestyle,75.0,3.0,2020-03-25,2025-07-22 07:45:00,Ewallet,8.0,0.48,225.0,7,Wednesday,March,Morning,1.0799999999999998,1.0799999999999998
1790,WALM024,Carrollton,Fashion accessories,59.0,2.0,2020-05-25,2025-07-22 22:58:00,Ewallet,8.0,0.48,118.0,22,Monday,May,Night,0.5663999999999999,0.5663999999999999
1791,WALM010,Laredo,Home and lifestyle,28.0,1.0,2021-11-25,2025-07-22 18:20:00,Ewallet,8.0,0.48,28.0,18,Thursday,November,Evening,0.1344,0.1344
1792,WALM009,Plano,Fashion accessories,16.0,1.0,2022-01-23,2025-07-22 18:19:00,Ewallet,9.0,0.48,16.0,18,Sunday,January,Evening,0.0768,0.0768
1793,WALM085,Kerrville,Home and lifestyle,19.0,1.0,2022-04-06,2025-07-22 20:16:00,Ewallet,5.0,0.33,19.0,20,Wednesday,April,Evening,0.0627,0.0627
1794,WALM024,Carrollton,Fashion accessories,75.0,2.0,2021-11-07,2025-07-22 08:01:00,Ewallet,6.0,0.48,150.0,8,Sunday,November,Morning,0.72,0.72
1795,WALM079,La Porte,Home and lifestyle,27.0,3.0,2020-08-26,2025-07-22 11:24:00,Ewallet,7.0,0.33,81.0,11,Wednesday,August,Morning,0.2673,0.2673
1796,WALM096,Eagle Pass,Fashion accessories,75.0,3.0,2022-06-05,2025-07-22 14:27:00,Ewallet,6.0,0.18,225.0,14,Sunday,June,Afternoon,0.40499999999999997,0.40499999999999997
1797,WALM091,Little Elm,Home and lifestyle,24.0,2.0,2023-08-27,2025-07-22 18:13:00,Ewallet,7.0,0.33,48.0,18,Sunday,August,Evening,0.15839999999999999,0.15839999999999999
1798,WALM011,Lubbock,Fashion accessories,33.0,3.0,2020-07-24,2025-07-22 10:27:00,Ewallet,7.0,0.48,99.0,10,Friday,July,Morning,0.47519999999999996,0.47519999999999996
1799,WALM027,Abilene,Home and lifestyle,74.0,1.0,2023-09-27,2025-07-22 12:39:00,Ewallet,6.0,0.48,74.0,12,Wednesday,September,Afternoon,0.35519999999999996,0.35519999999999996
1800,WALM036,Allen,Fashion accessories,77.0,2.0,2023-06-17,2025-07-22 06:08:00,Ewallet,6.0,0.48,154.0,6,Saturday,June,Morning,0.7392,0.7392
1801,WALM047,Flower Mound,Home and lifestyle,61.0,2.0,2020-08-29,2025-07-22 11:29:00,Ewallet,6.0,0.48,122.0,11,Saturday,August,Morning,0.5855999999999999,0.5855999999999999
1802,WALM030,Richardson,Fashion accessories,28.0,3.0,2023-01-18,2025-07-22 10:03:00,Ewallet,8.0,0.48,84.0,10,Wednesday,January,Morning,0.40319999999999995,0.40319999999999995
1803,WALM006,El Paso,Home and lifestyle,45.0,3.0,2020-12-21,2025-07-22 09:43:00,Ewallet,6.0,0.48,135.0,9,Monday,December,Morning,0.6479999999999999,0.6479999999999999
1804,WALM042,Bryan,Fashion accessories,40.0,1.0,2020-03-19,2025-07-22 16:51:00,Ewallet,7.0,0.48,40.0,16,Thursday,March,Afternoon,0.19199999999999998,0.19199999999999998
1805,WALM077,Coppell,Home and lifestyle,16.0,1.0,2023-12-27,2025-07-22 19:49:00,Ewallet,5.0,0.33,16.0,19,Wednesday,December,Evening,0.0528,0.0528
1806,WALM043,Baytown,Fashion accessories,44.0,2.0,2021-12-08,2025-07-22 12:26:00,Ewallet,7.0,0.48,88.0,12,Wednesday,December,Afternoon,0.42239999999999994,0.42239999999999994
1807,WALM062,Galveston,Home and lifestyle,49.0,1.0,2023-03-14,2025-07-22 10:44:00,Ewallet,9.0,0.33,49.0,10,Tuesday,March,Morning,0.1617,0.1617
1808,WALM024,Carrollton,Fashion accessories,74.0,3.0,2021-06-22,2025-07-22 07:04:00,Ewallet,8.0,0.48,222.0,7,Tuesday,June,Morning,1.0655999999999999,1.0655999999999999
1809,WALM008,Corpus Christi,Home and lifestyle,23.0,1.0,2023-05-12,2025-07-22 17:04:00,Ewallet,5.0,0.48,23.0,17,Friday,May,Evening,0.11039999999999998,0.11039999999999998
1810,WALM076,Huntsville,Fashion accessories,46.0,3.0,2023-12-11,2025-07-22 19:23:00,Ewallet,7.0,0.33,138.0,19,Monday,December,Evening,0.45539999999999997,0.45539999999999997
1811,WALM041,Mission,Home and lifestyle,47.0,3.0,2021-09-05,2025-07-22 18:54:00,Ewallet,7.0,0.48,141.0,18,Sunday,September,Evening,0.6768,0.6768
1812,WALM081,Friendswood,Fashion accessories,58.0,1.0,2020-02-07,2025-07-22 19:15:00,Ewallet,5.0,0.33,58.0,19,Friday,February,Evening,0.1914,0.1914
1813,WALM044,Pharr,Home and lifestyle,77.0,1.0,2022-01-06,2025-07-22 08:04:00,Ewallet,8.0,0.48,77.0,8,Thursday,January,Morning,0.3696,0.3696
1814,WALM047,Flower Mound,Fashion accessories,26.0,2.0,2021-09-19,2025-07-22 20:21:00,Ewallet,5.0,0.48,52.0,20,Sunday,September,Evening,0.2496,0.2496
1815,WALM036,Allen,Home and lifestyle,24.0,1.0,2023-09-10,2025-07-22 06:11:00,Ewallet,8.0,0.48,24.0,6,Sunday,September,Morning,0.1152,0.1152
1816,WALM097,Alice,Fashion accessories,46.0,2.0,2023-04-20,2025-07-22 07:10:00,Ewallet,6.0,0.18,92.0,7,Thursday,April,Morning,0.1656,0.1656
1817,WALM076,Huntsville,Home and lifestyle,15.0,3.0,2020-04-11,2025-07-22 15:12:00,Ewallet,9.0,0.33,45.0,15,Saturday,April,Afternoon,0.1485,0.1485
1818,WALM070,Hurst,Fashion accessories,27.0,1.0,2021-01-06,2025-07-22 10:14:00,Ewallet,4.0,0.33,27.0,10,Wednesday,January,Morning,0.0891,0.0891
1819,WALM031,Lewisville,Home and lifestyle,68.0,2.0,2020-12-20,2025-07-22 09:25:00,Ewallet,6.0,0.48,136.0,9,Sunday,December,Morning,0.6527999999999999,0.6527999999999999
1820,WALM009,Plano,Fashion accessories,64.0,2.0,2021-03-16,2025-07-22 13:36:00,Ewallet,5.0,0.48,128.0,13,Tuesday,March,Afternoon,0.6144,0.6144
1821,WALM091,Little Elm,Home and lifestyle,40.0,3.0,2021-10-03,2025-07-22 08:54:00,Ewallet,7.0,0.33,120.0,8,Sunday,October,Morning,0.396,0.396
1822,WALM048,Harlingen,Fashion accessories,15.0,3.0,2021-04-20,2025-07-22 16:05:00,Ewallet,4.0,0.48,45.0,16,Tuesday,April,Afternoon,0.21599999999999997,0.21599999999999997
1823,WALM042,Bryan,Home and lifestyle,73.0,3.0,2023-08-02,2025-07-22 17:16:00,Ewallet,5.0,0.48,219.0,17,Wednesday,August,Evening,1.0512,1.0512
1824,WALM097,Alice,Fashion accessories,45.0,2.0,2021-05-25,2025-07-22 19:00:00,Ewallet,8.0,0.18,90.0,19,Tuesday,May,Evening,0.162,0.162
1825,WALM005,Fort Worth,Home and lifestyle,44.0,3.0,2022-02-26,2025-07-22 18:32:00,Ewallet,9.0,0.48,132.0,18,Saturday,February,Evening,0.6335999999999999,0.6335999999999999
1826,WALM016,Brownsville,Fashion accessories,56.0,2.0,2023-07-28,2025-07-22 16:20:00,Ewallet,8.0,0.48,112.0,16,Friday,July,Afternoon,0.5376,0.5376
1827,WALM026,Denton,Home and lifestyle,17.0,1.0,2020-11-01,2025-07-22 06:59:00,Ewallet,5.0,0.48,17.0,6,Sunday,November,Morning,0.08159999999999999,0.08159999999999999
1828,WALM002,Dallas,Fashion accessories,38.0,3.0,2022-06-25,2025-07-22 18:43:00,Ewallet,7.0,0.36,114.0,18,Saturday,June,Evening,0.4104,0.4104
1829,WALM063,Georgetown,Home and lifestyle,73.0,3.0,2021-12-25,2025-07-22 07:31:00,Ewallet,7.0,0.33,219.0,7,Saturday,December,Morning,0.7227,0.7227
1830,WALM001,Houston,Fashion accessories,30.0,1.0,2020-01-27,2025-07-22 19:13:00,Ewallet,5.0,0.36,30.0,19,Monday,January,Evening,0.108,0.108
1831,WALM008,Corpus Christi,Home and lifestyle,76.0,1.0,2022-01-20,2025-07-22 15:44:00,Ewallet,4.0,0.48,76.0,15,Thursday,January,Afternoon,0.36479999999999996,0.36479999999999996
1832,WALM053,Conroe,Fashion accessories,75.0,2.0,2023-11-17,2025-07-22 20:39:00,Ewallet,9.0,0.57,150.0,20,Friday,November,Evening,0.8549999999999999,0.8549999999999999
1833,WALM076,Huntsville,Home and lifestyle,42.0,1.0,2020-04-03,2025-07-22 07:03:00,Ewallet,5.0,0.33,42.0,7,Friday,April,Morning,0.1386,0.1386
1834,WALM027,Abilene,Fashion accessories,81.0,3.0,2023-01-17,2025-07-22 09:32:00,Ewallet,8.0,0.48,243.0,9,Tuesday,January,Morning,1.1663999999999999,1.1663999999999999
1835,WALM034,College Station,Home and lifestyle,39.0,3.0,2021-01-27,2025-07-22 08:56:00,Ewallet,9.0,0.48,117.0,8,Wednesday,January,Morning,0.5616,0.5616
1836,WALM072,Lancaster,Fashion accessories,70.0,2.0,2020-09-19,2025-07-22 08:48:00,Ewallet,8.0,0.33,140.0,8,Saturday,September,Morning,0.462,0.462
1837,WALM083,Farmers Branch,Home and lifestyle,33.0,2.0,2022-08-29,2025-07-22 13:30:00,Ewallet,9.0,0.33,66.0,13,Monday,August,Afternoon,0.2178,0.2178
1838,WALM016,Brownsville,Fashion accessories,46.0,1.0,2020-05-21,2025-07-22 20:26:00,Ewallet,7.0,0.48,46.0,20,Thursday,May,Evening,0.22079999999999997,0.22079999999999997
1839,WALM019,Pasadena,Home and lifestyle,28.0,2.0,2020-07-09,2025-07-22 16:06:00,Ewallet,7.0,0.48,56.0,16,Thursday,July,Afternoon,0.2688,0.2688
1840,WALM080,Nacogdoches,Fashion accessories,80.0,2.0,2020-02-22,2025-07-22 22:13:00,Ewallet,8.0,0.33,160.0,22,Saturday,February,Night,0.528,0.528
1841,WALM015,Grand Prairie,Home and lifestyle,24.0,2.0,2023-07-28,2025-07-22 11:58:00,Ewallet,6.0,0.48,48.0,11,Friday,July,Morning,0.2304,0.2304
1842,WALM058,Port Arthur,Fashion accessories,59.0,3.0,2020-04-04,2025-07-22 06:34:00,Ewallet,9.0,0.33,177.0,6,Saturday,April,Morning,0.5841,0.5841
1843,WALM066,Grapevine,Home and lifestyle,72.0,2.0,2023-07-13,2025-07-22 13:09:00,Ewallet,4.0,0.33,144.0,13,Thursday,July,Afternoon,0.4752,0.4752
1844,WALM081,Friendswood,Fashion accessories,36.0,2.0,2021-07-26,2025-07-22 16:36:00,Ewallet,7.0,0.33,72.0,16,Monday,July,Afternoon,0.2376,0.2376
1845,WALM028,Odessa,Home and lifestyle,62.0,2.0,2022-06-03,2025-07-22 13:31:00,Ewallet,9.0,0.48,124.0,13,Friday,June,Afternoon,0.5952,0.5952
1846,WALM090,Brownwood,Fashion accessories,79.0,1.0,2023-09-29,2025-07-22 09:44:00,Ewallet,8.0,0.33,79.0,9,Friday,September,Morning,0.2607,0.2607
1847,WALM036,Allen,Home and lifestyle,61.0,1.0,2020-01-24,2025-07-22 09:08:00,Ewallet,4.0,0.48,61.0,9,Friday,January,Morning,0.29279999999999995,0.29279999999999995
1848,WALM031,Lewisville,Fashion accessories,75.0,3.0,2022-04-08,2025-07-22 16:28:00,Ewallet,6.0,0.48,225.0,16,Friday,April,Afternoon,1.0799999999999998,1.0799999999999998
1849,WALM034,College Station,Home and lifestyle,33.0,1.0,2021-12-11,2025-07-22 22:55:00,Ewallet,6.0,0.48,33.0,22,Saturday,December,Night,0.15839999999999999,0.15839999999999999
1850,WALM043,Baytown,Fashion accessories,67.0,2.0,2021-01-13,2025-07-22 06:45:00,Ewallet,6.0,0.48,134.0,6,Wednesday,January,Morning,0.6432,0.6432
1851,WALM019,Pasadena,Home and lifestyle,72.0,3.0,2023-08-20,2025-07-22 08:49:00,Ewallet,4.0,0.48,216.0,8,Sunday,August,Morning,1.0368,1.0368
1852,WALM080,Nacogdoches,Fashion accessories,75.0,1.0,2023-11-14,2025-07-22 08:15:00,Ewallet,7.0,0.33,75.0,8,Tuesday,November,Morning,0.2475,0.2475
1853,WALM043,Baytown,Home and lifestyle,22.0,2.0,2022-09-23,2025-07-22 20:10:00,Ewallet,6.0,0.48,44.0,20,Friday,September,Evening,0.21119999999999997,0.21119999999999997
1854,WALM051,New Braunfels,Fashion accessories,30.0,2.0,2022-01-02,2025-07-22 15:12:00,Ewallet,9.0,0.48,60.0,15,Sunday,January,Afternoon,0.288,0.288
1855,WALM015,Grand Prairie,Home and lifestyle,63.0,1.0,2020-10-07,2025-07-22 22:14:00,Ewallet,8.0,0.48,63.0,22,Wednesday,October,Night,0.30239999999999995,0.30239999999999995
1856,WALM064,Bedford,Fashion accessories,35.0,1.0,2022-02-07,2025-07-22 18:03:00,Ewallet,6.0,0.33,35.0,18,Monday,February,Evening,0.1155,0.1155
1857,WALM042,Bryan,Home and lifestyle,38.0,2.0,2022-10-19,2025-07-22 19:37:00,Ewallet,6.0,0.48,76.0,19,Wednesday,October,Evening,0.36479999999999996,0.36479999999999996
1858,WALM010,Laredo,Fashion accessories,17.0,2.0,2020-09-27,2025-07-22 17:46:00,Ewallet,6.0,0.48,34.0,17,Sunday,September,Evening,0.16319999999999998,0.16319999999999998
1859,WALM081,Friendswood,Home and lifestyle,57.0,1.0,2023-12-11,2025-07-22 19:04:00,Ewallet,6.0,0.33,57.0,19,Monday,December,Evening,0.1881,0.1881
1860,WALM061,Cedar Park,Fashion accessories,18.0,2.0,2020-04-27,2025-07-22 17:58:00,Ewallet,5.0,0.33,36.0,17,Monday,April,Evening,0.1188,0.1188
1861,WALM052,Mansfield,Home and lifestyle,57.0,1.0,2022-09-26,2025-07-22 07:55:00,Ewallet,6.0,0.57,57.0,7,Monday,September,Morning,0.32489999999999997,0.32489999999999997
1862,WALM098,Mineral Wells,Fashion accessories,18.0,2.0,2020-12-09,2025-07-22 19:24:00,Ewallet,6.0,0.18,36.0,19,Wednesday,December,Evening,0.0648,0.0648
1863,WALM001,Houston,Home and lifestyle,68.0,1.0,2020-10-06,2025-07-22 19:09:00,Ewallet,9.0,0.36,68.0,19,Tuesday,October,Evening,0.2448,0.2448
1864,WALM024,Carrollton,Fashion accessories,80.0,1.0,2023-09-24,2025-07-22 17:47:00,Ewallet,8.0,0.48,80.0,17,Sunday,September,Evening,0.38399999999999995,0.38399999999999995
1865,WALM045,Missouri City,Home and lifestyle,72.0,3.0,2020-05-04,2025-07-22 13:24:00,Credit card,9.0,0.48,216.0,13,Monday,May,Afternoon,1.0368,1.0368
1866,WALM057,Euless,Fashion accessories,63.0,3.0,2023-05-21,2025-07-22 10:05:00,Ewallet,4.0,0.33,189.0,10,Sunday,May,Morning,0.6237,0.6237
1867,WALM092,Lake Jackson,Home and lifestyle,37.0,2.0,2020-02-13,2025-07-22 09:01:00,Ewallet,4.0,0.33,74.0,9,Thursday,February,Morning,0.2442,0.2442
1868,WALM064,Bedford,Fashion accessories,23.0,2.0,2022-12-05,2025-07-22 12:08:00,Ewallet,8.0,0.33,46.0,12,Monday,December,Afternoon,0.1518,0.1518
1869,WALM041,Mission,Home and lifestyle,31.0,3.0,2022-05-28,2025-07-22 10:40:00,Ewallet,4.0,0.48,93.0,10,Saturday,May,Morning,0.44639999999999996,0.44639999999999996
1870,WALM048,Harlingen,Fashion accessories,78.0,2.0,2023-04-05,2025-07-22 11:26:00,Ewallet,8.0,0.48,156.0,11,Wednesday,April,Morning,0.7487999999999999,0.7487999999999999
1871,WALM026,Denton,Home and lifestyle,63.0,2.0,2021-06-21,2025-07-22 21:18:00,Ewallet,5.0,0.48,126.0,21,Monday,June,Night,0.6047999999999999,0.6047999999999999
1872,WALM067,Haltom City,Fashion accessories,40.0,2.0,2023-10-05,2025-07-22 09:26:00,Ewallet,7.0,0.33,80.0,9,Thursday,October,Morning,0.264,0.264
1873,WALM013,Irving,Home and lifestyle,17.0,3.0,2021-02-15,2025-07-22 09:05:00,Ewallet,9.0,0.48,51.0,9,Monday,February,Morning,0.2448,0.2448
1874,WALM004,Austin,Fashion accessories,70.0,1.0,2022-11-04,2025-07-22 20:02:00,Ewallet,8.0,0.48,70.0,20,Friday,November,Evening,0.33599999999999997,0.33599999999999997
1875,WALM100,Canyon,Home and lifestyle,43.0,3.0,2022-10-19,2025-07-22 08:11:00,Ewallet,9.0,0.18,129.0,8,Wednesday,October,Morning,0.2322,0.2322
1876,WALM005,Fort Worth,Fashion accessories,37.0,3.0,2023-08-26,2025-07-22 19:21:00,Ewallet,7.0,0.48,111.0,19,Saturday,August,Evening,0.5327999999999999,0.5327999999999999
1877,WALM020,Killeen,Home and lifestyle,43.0,1.0,2023-12-16,2025-07-22 10:50:00,Ewallet,4.0,0.48,43.0,10,Saturday,December,Morning,0.20639999999999997,0.20639999999999997
1878,WALM030,Richardson,Fashion accessories,52.0,2.0,2020-12-18,2025-07-22 19:34:00,Ewallet,8.0,0.48,104.0,19,Friday,December,Evening,0.4992,0.4992
1879,WALM042,Bryan,Home and lifestyle,78.0,2.0,2020-11-16,2025-07-22 13:57:00,Ewallet,6.0,0.48,156.0,13,Monday,November,Afternoon,0.7487999999999999,0.7487999999999999
1880,WALM090,Brownwood,Fashion accessories,32.0,2.0,2022-07-14,2025-07-22 06:32:00,Ewallet,6.0,0.33,64.0,6,Thursday,July,Morning,0.2112,0.2112
1881,WALM002,Dallas,Home and lifestyle,27.0,3.0,2023-06-11,2025-07-22 14:37:00,Ewallet,6.0,0.36,81.0,14,Sunday,June,Afternoon,0.29159999999999997,0.29159999999999997
1882,WALM027,Abilene,Fashion accessories,26.0,2.0,2021-07-05,2025-07-22 14:02:00,Ewallet,5.0,0.48,52.0,14,Monday,July,Afternoon,0.2496,0.2496
1883,WALM028,Odessa,Home and lifestyle,54.0,2.0,2022-03-18,2025-07-22 21:01:00,Ewallet,9.0,0.48,108.0,21,Friday,March,Night,0.5184,0.5184
1884,WALM043,Baytown,Fashion accessories,84.0,2.0,2020-07-02,2025-07-22 18:13:00,Ewallet,5.0,0.48,168.0,18,Thursday,July,Evening,0.8063999999999999,0.8063999999999999
1885,WALM022,Mesquite,Home and lifestyle,31.0,3.0,2020-01-09,2025-07-22 17:22:00,Ewallet,5.0,0.48,93.0,17,Thursday,January,Evening,0.44639999999999996,0.44639999999999996
1886,WALM096,Eagle Pass,Fashion accessories,31.0,3.0,2022-09-17,2025-07-22 11:16:00,Ewallet,8.0,0.18,93.0,11,Saturday,September,Morning,0.1674,0.1674
1887,WALM040,Edinburg,Home and lifestyle,80.0,3.0,2021-09-16,2025-07-22 11:19:00,Ewallet,5.0,0.48,240.0,11,Thursday,September,Morning,1.152,1.152
1888,WALM097,Alice,Fashion accessories,33.0,2.0,2020-09-18,2025-07-22 22:10:00,Ewallet,9.0,0.18,66.0,22,Friday,September,Night,0.1188,0.1188
1889,WALM040,Edinburg,Home and lifestyle,21.0,2.0,2023-08-17,2025-07-22 15:38:00,Ewallet,8.0,0.48,42.0,15,Thursday,August,Afternoon,0.20159999999999997,0.20159999999999997
1890,WALM018,Frisco,Fashion accessories,45.0,3.0,2022-03-28,2025-07-22 09:25:00,Ewallet,4.0,0.48,135.0,9,Monday,March,Morning,0.6479999999999999,0.6479999999999999
1891,WALM097,Alice,Home and lifestyle,60.0,1.0,2021-04-20,2025-07-22 20:19:00,Ewallet,6.0,0.18,60.0,20,Tuesday,April,Evening,0.108,0.108
1892,WALM022,Mesquite,Fashion accessories,24.0,1.0,2022-12-28,2025-07-22 07:05:00,Ewallet,6.0,0.48,24.0,7,Wednesday,December,Morning,0.1152,0.1152
1924,WALM077,Coppell,Fashion accessories,72.0,3.0,2023-08-29,2025-07-22 16:13:00,Ewallet,8.0,0.33,216.0,16,Tuesday,August,Afternoon,0.7128,0.7128
1925,WALM037,League City,Home and lifestyle,71.0,2.0,2021-03-14,2025-07-22 08:00:00,Ewallet,9.0,0.48,142.0,8,Sunday,March,Morning,0.6816,0.6816
1926,WALM081,Friendswood,Fashion accessories,69.0,3.0,2020-03-27,2025-07-22 14:56:00,Ewallet,8.0,0.33,207.0,14,Friday,March,Afternoon,0.6831,0.6831
1927,WALM028,Odessa,Home and lifestyle,49.0,3.0,2022-10-13,2025-07-22 06:07:00,Ewallet,4.0,0.48,147.0,6,Thursday,October,Morning,0.7055999999999999,0.7055999999999999
1928,WALM033,Pearland,Fashion accessories,25.0,1.0,2021-10-26,2025-07-22 06:49:00,Ewallet,9.0,0.48,25.0,6,Tuesday,October,Morning,0.12,0.12
1929,WALM039,Longview,Home and lifestyle,41.0,1.0,2021-03-03,2025-07-22 09:07:00,Ewallet,4.0,0.48,41.0,9,Wednesday,March,Morning,0.19679999999999997,0.19679999999999997
